# Raw competition colony counts for all competitions included in analysis of epistasis between the first 5 beneficial mutations (rbs, topA, spoT, glmUS, pykF) to fix in Ara-1 LT population
# Fitness estimates from this file are summarized in 'genotype_fitness.txt', which should be used as the input file for R analysis and figure production scripts. 																							
#1 test strain - all compared against reference genotype REL607																				
#2 test strain genotype	(r=rbs, t=topA, s=spoT, g=glmUS, p=pykF)																			
#3 t0 count of test strain																								
#4 t0 count of reference strain																								
#5 t2 count of test strain																								
#6 t2 count of reference strain																								
#7 Malthusian parameter of test strain																							
#8 Malthusian parameter of reference strain																						
#9 Fitness of test strain relative to the reference strain																				
#10 Experimental block																								
#11 Container used for competition: well = 1 ml medium in 2 ml x 96 ml block; flask 10 ml in 50 ml Erlenmeyer flask																								


TC949	rg	169	184	166	125	9.1924	8.8237	1.0418	1	wells														
TC949	rg	74	108	285	270	10.5588	10.1266	1.0427	2	wells														
TC949	rg	78	101	272	219	10.4594	9.9843	1.0476	2	wells														
TC949	rg	159	246	186	187	9.3672	8.9361	1.0482	1	wells														
TC949	rg	192	178	175	105	9.1176	8.6825	1.0501	4	flask														
TC949	rg	185	149	218	110	9.3745	8.9069	1.0525	1	wells														
TC949	rg	87	124	258	218	10.2974	9.7746	1.0535	2	wells														
TC949	rg	154	145	175	101	9.3382	8.8487	1.0553	2	wells														
TC949	rg	74	125	195	173	10.1793	9.5353	1.0675	2	wells														
TC949	rg	40	79	223	220	10.9286	10.2345	1.0678	2	wells														
TC949	rg	143	133	180	86	9.4405	8.7743	1.0759	1	wells														
TC949	rg	72	123	267	202	10.5209	9.7064	1.0839	2	wells														
TC949	rg	124	117	222	95	9.7927	9.0020	1.0878	1	wells														
TC949	rg	184	169	216	90	9.3707	8.5803	1.0921	4	wells														
TC949	rg	167	146	236	90	9.5562	8.7265	1.0951	1	wells														
TC979	tp	191	182	201	115	9.2614	8.7513	1.0583	4	wells														
TC979	tp	165	118	233	74	9.5554	8.7437	1.0928	1	wells														
TC979	tp	67	65	258	86	10.5586	9.4903	1.1126	2	wells														
TC979	tp	61	75	320	106	10.8678	9.5563	1.1372	2	wells														
TC979	tp	86	102	254	78	10.2933	8.9421	1.1511	2	wells														
TC979	tp	273	184	205	41	8.9239	7.7090	1.1576	5	flask														
TC979	tp	146	137	223	53	9.6339	8.2607	1.1662	1	wells														
TC979	tp	48	95	281	114	10.9775	9.3927	1.1687	2	wells														
TC979	tp	45	68	282	86	11.0456	9.4452	1.1694	2	wells														
TC979	tp	95	72	428	68	10.7156	9.1532	1.1707	2	wells														
TC979	tp	135	172	193	60	9.5678	8.1572	1.1729	5	flask														
TC979	tp	62	81	247	62	10.5926	8.9430	1.1845	2	wells														
TC979	tp	166	170	193	45	9.3610	7.8812	1.1878	5	flask														
TC979	tp	166	127	225	37	9.5145	7.9771	1.1927	1	wells														
TC979	tp	87	86	354	62	10.6137	8.8831	1.1948	2	wells														
TC979	tp	130	193	209	63	9.6851	8.0908	1.1971	5	flask														
TC979	tp	171	129	282	41	9.7106	8.0641	1.2042	1	wells														
TC979	tp	148	164	231	49	9.6555	8.0023	1.2066	5	flask														
TC979	tp	188	206	184	40	9.1888	7.5713	1.2136	4	flask														
TC979	tp	152	137	233	38	9.6375	7.9279	1.2156	1	wells														
TC979	tp	138	157	248	46	9.7965	7.9827	1.2272	4	flask														
TC979	tp	100	108	243	38	10.0982	8.1658	1.2367	1	wells														
TC979	tp	142	146	255	36	9.7958	7.8103	1.2542	1	wells														
TC979	tp	133	155	242	38	9.8089	7.8045	1.2568	4	flask														
TC979	tp	136	177	224	39	9.7093	7.6978	1.2613	1	wells														
TC979	tp	115	174	183	34	9.6749	7.5776	1.2768	1	wells														
TC979	tp	267	218	265	21	9.2028	6.8704	1.3395	5	flask														
TC1021	rgp	200	197	175	135	9.0768	8.8324	1.0277	4	wells														
TC1021	rgp	171	170	139	96	9.0032	8.6389	1.0422	1	wells														
TC1021	rgp	87	97	278	147	10.3721	9.6261	1.0775	2	wells														
TC1021	rgp	89	109	279	135	10.3529	9.4243	1.0985	2	wells														
TC1021	rgp	89	109	313	142	10.4679	9.4748	1.1048	2	wells														
TC1021	rgp	61	82	309	142	10.8328	9.7594	1.1100	2	wells														
TC1021	rgp	176	133	193	57	9.3025	8.3630	1.1123	1	wells														
TC1021	rgp	107	117	361	134	10.4264	9.3460	1.1156	2	wells														
TC1021	rgp	95	159	332	181	10.4616	9.3399	1.1201	2	wells														
TC1021	rgp	172	237	196	92	9.3410	8.2641	1.1303	1	wells														
TC1021	rgp	78	96	338	116	10.6767	9.3996	1.1359	2	wells														
TC1021	rgp	128	131	188	61	9.5948	8.4460	1.1360	4	flask														
TC1021	rgp	58	110	269	135	10.7446	9.4151	1.1412	2	wells														
TC1021	rgp	169	130	264	61	9.6564	8.4537	1.1423	1	wells														
TC1021	rgp	153	121	241	52	9.6647	8.3658	1.1553	1	wells														
TC1021	rgp	197	157	273	60	9.5366	8.2484	1.1562	1	wells														
TC1021	rgp	193	146	302	59	9.6581	8.3043	1.1630	1	wells														
TC1021	rgp	220	166	274	48	9.4298	7.9696	1.1832	1	wells														
TC1021	rgp	162	161	222	50	9.5254	8.0410	1.1846	4	flask														
TC1021	rgp	149	116	238	40	9.6787	8.1456	1.1882	1	wells														
TC1031	tsg	153	139	221	99	9.5781	8.8710	1.0797	1	wells														
TC1031	tsg	147	168	217	87	9.5998	8.5523	1.1225	4	flask														
TC1031	tsg	105	109	290	96	10.2263	9.0833	1.1258	2	wells														
TC1031	tsg	100	123	242	92	10.0941	8.9199	1.1316	2	wells														
TC1031	tsg	161	210	189	78	9.3707	8.2199	1.1400	4	wells														
TC1031	tsg	92	94	301	83	10.3957	9.0859	1.1442	2	wells														
TC1031	tsg	85	89	283	79	10.4131	9.0912	1.1454	2	wells														
TC1031	tsg	93	102	333	87	10.4859	9.0513	1.1585	2	wells														
TC1031	tsg	82	90	319	72	10.5688	8.9872	1.1760	2	wells														
TC1031	tsg	62	82	325	82	10.8670	9.2103	1.1799	2	wells														
TC1031	tsg	108	119	292	65	10.2050	8.6056	1.1859	2	wells														
TC1031	tsg	118	176	246	77	9.9450	8.3837	1.1862	4	flask														
TC1031	tsg	126	127	252	50	9.9035	8.2782	1.1963	1	wells														
TC1031	tsg	75	149	361	105	10.7817	8.8604	1.2169	2	wells														
TC1031	tsg	116	190	216	53	9.8320	7.9336	1.2393	4	flask														
TC1031	tsg	142	151	259	39	9.8113	7.8566	1.2488	1	wells														
TC1031	tsg	150	177	243	40	9.6928	7.7231	1.2550	1	wells														
TC1031	tsg	125	186	167	36	9.5000	7.5681	1.2553	1	wells														
TC1031	tsg	131	210	197	40	9.6183	7.5521	1.2736	1	wells														
TC1031	tsg	117	127	235	27	9.9078	7.6620	1.2931	1	wells														
TC1031	tsg	121	168	225	27	9.8307	7.3822	1.3317	1	wells														
TC1031	tsg	146	172	219	22	9.6158	7.1539	1.3441	1	wells														
TC1091	p	86	57	191	276	10.0083	10.7877	0.9277	2	wells														
TC1091	p	122	93	219	250	9.7954	10.1992	0.9604	2	wells														
TC1091	p	102	92	135	179	9.4906	9.8759	0.9610	2	wells														
TC1091	p	89	78	134	155	9.6195	9.8971	0.9720	2	wells														
TC1091	p	113	109	142	175	9.4388	9.6838	0.9747	2	wells														
TC1091	p	94	106	133	192	9.5574	9.8044	0.9748	2	wells														
TC1091	p	102	88	238	245	10.0576	10.2343	0.9827	2	wells														
TC1091	p	68	64	191	205	10.2431	10.3745	0.9873	2	wells														
TC1091	p	121	98	218	199	9.7990	9.9187	0.9879	2	wells														
TC1091	p	70	72	190	215	10.2089	10.3043	0.9907	2	wells														
TC1091	p	162	177	168	200	9.2467	9.3325	0.9908	3	wells														
TC1091	p	103	93	168	162	9.6996	9.7653	0.9933	2	wells														
TC1091	p	120	115	205	209	9.7459	9.8077	0.9937	2	wells														
TC1091	p	98	83	227	200	10.0503	10.0898	0.9961	2	wells														
TC1091	p	203	168	319	265	9.6623	9.6661	0.9996	4	flask														
TC1091	p	143	190	131	160	9.1227	9.0385	1.0093	4	wells														
TC1091	p	157	185	175	188	9.3189	9.2264	1.0100	3	wells														
TC1091	p	142	155	184	176	9.4694	9.3374	1.0141	3	wells														
TC1091	p	163	161	201	165	9.4199	9.2349	1.0200	3	wells														
TC1091	p	148	167	218	203	9.5976	9.4056	1.0204	3	wells														
TC1091	p	132	163	169	171	9.4574	9.2583	1.0215	3	wells														
TC1091	p	61	65	237	202	10.5675	10.3442	1.0216	2	wells														
TC1091	p	126	165	180	190	9.5670	9.3514	1.0231	3	wells														
TC1091	p	147	174	176	156	9.3904	9.1011	1.0318	3	wells														
TC1091	p	155	164	324	232	9.9477	9.5572	1.0409	4	flask														
TC1091	p	166	199	169	90	9.2283	8.4168	1.0964	4	flask														
TC1092	sp	184	187	177	95	9.1716	8.5331	1.0748	4	wells														
TC1092	sp	106	115	270	69	10.1453	8.6995	1.1662	2	wells														
TC1092	sp	89	115	314	86	10.4711	8.9198	1.1739	2	wells														
TC1092	sp	54	72	291	74	10.8947	9.2377	1.1794	2	wells														
TC1092	sp	90	88	391	74	10.6792	9.0371	1.1817	2	wells														
TC1092	sp	49	68	281	72	10.9569	9.2675	1.1823	2	wells														
TC1092	sp	78	67	527	80	11.1208	9.3877	1.1846	2	wells														
